locus_tag	ftype	length_bp	gene	EC_number	COG	product
JEDGCGCC_00348	CDS	201				hypothetical protein
JEDGCGCC_00349	CDS	642	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
JEDGCGCC_00350	CDS	2544	quiP_1	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
JEDGCGCC_00351	CDS	1476				hypothetical protein
JEDGCGCC_00352	CDS	756				hypothetical protein
JEDGCGCC_00353	CDS	369				hypothetical protein
JEDGCGCC_00354	CDS	1287	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
JEDGCGCC_00355	CDS	1494	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
JEDGCGCC_00356	CDS	477				hypothetical protein
JEDGCGCC_00357	CDS	276				hypothetical protein
JEDGCGCC_00358	CDS	957	nicP_1			Porin-like protein NicP
JEDGCGCC_00359	CDS	351				hypothetical protein
JEDGCGCC_00360	CDS	987		1.6.5.11	COG2070	NADH:quinone reductase
JEDGCGCC_00361	CDS	918				hypothetical protein
JEDGCGCC_00362	CDS	1146		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
JEDGCGCC_00363	CDS	762	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
JEDGCGCC_00364	CDS	1065				hypothetical protein
JEDGCGCC_00365	CDS	183				hypothetical protein
JEDGCGCC_00366	CDS	195				hypothetical protein
JEDGCGCC_00367	CDS	1356	yjhB_1			Putative metabolite transport protein YjhB
JEDGCGCC_00368	CDS	867				hypothetical protein
JEDGCGCC_00369	CDS	2148	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
JEDGCGCC_00370	CDS	1152	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
JEDGCGCC_00371	CDS	387				hypothetical protein
JEDGCGCC_00372	CDS	801	allR		COG1414	HTH-type transcriptional repressor AllR
JEDGCGCC_00373	CDS	900				hypothetical protein
JEDGCGCC_00374	tRNA	90				tRNA-Ser(cga)
JEDGCGCC_00375	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
JEDGCGCC_00376	CDS	759	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
JEDGCGCC_00377	CDS	1191	bamC			Outer membrane protein assembly factor BamC
JEDGCGCC_00378	CDS	879	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JEDGCGCC_00379	CDS	558	gcvR		COG2716	Glycine cleavage system transcriptional repressor
JEDGCGCC_00380	CDS	474	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
JEDGCGCC_00381	CDS	1074				hypothetical protein
JEDGCGCC_00382	CDS	252	tusA_1		COG0425	Sulfur carrier protein TusA
JEDGCGCC_00383	CDS	1434	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
JEDGCGCC_00384	CDS	1059	nadA	2.5.1.72	COG0379	Quinolinate synthase A
JEDGCGCC_00385	CDS	999				hypothetical protein
JEDGCGCC_00386	CDS	603	phnB	4.1.3.27	COG0512	Anthranilate synthase component 2, pyocyanine specific
JEDGCGCC_00387	CDS	1593	phnA	4.1.3.27	COG0147	Anthranilate synthase component 1, pyocyanine specific
JEDGCGCC_00388	CDS	906	pqsE	3.1.2.32		2-aminobenzoylacetyl-CoA thioesterase
JEDGCGCC_00389	CDS	1014	pqsD	2.3.1.262	COG0332	Anthraniloyl-CoA anthraniloyltransferase
JEDGCGCC_00390	CDS	1047	pqsC	2.3.1.230	COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsC
JEDGCGCC_00391	CDS	852	pqsB		COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsB
JEDGCGCC_00392	CDS	1554	pqsA	6.2.1.32	COG0365	Anthranilate--CoA ligase
JEDGCGCC_00393	CDS	522	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
JEDGCGCC_00394	CDS	2520	fimD		COG3188	Outer membrane usher protein FimD
JEDGCGCC_00395	CDS	714	yadV_1			putative fimbrial chaperone YadV
JEDGCGCC_00396	CDS	618				hypothetical protein
JEDGCGCC_00397	CDS	642				hypothetical protein
JEDGCGCC_00398	CDS	705	nudC_1	3.6.1.22		NADH pyrophosphatase
JEDGCGCC_00399	CDS	561				hypothetical protein
JEDGCGCC_00400	CDS	405		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
JEDGCGCC_00401	CDS	2064				hypothetical protein
JEDGCGCC_00402	CDS	462				hypothetical protein
JEDGCGCC_00403	CDS	162				hypothetical protein
JEDGCGCC_00404	CDS	1446				hypothetical protein
JEDGCGCC_00405	CDS	2250				hypothetical protein
JEDGCGCC_00406	CDS	1149				hypothetical protein
JEDGCGCC_00407	CDS	270				hypothetical protein
JEDGCGCC_00408	CDS	1080	mdtN		COG1566	Multidrug resistance protein MdtN
JEDGCGCC_00409	CDS	2037	mdtO		COG1289	Multidrug resistance protein MdtO
JEDGCGCC_00410	CDS	600	dmlR_4			HTH-type transcriptional regulator DmlR
JEDGCGCC_00411	CDS	453				hypothetical protein
JEDGCGCC_00412	CDS	891	dmlR_5			HTH-type transcriptional regulator DmlR
JEDGCGCC_00413	CDS	1449	mdtD_1			Putative multidrug resistance protein MdtD
JEDGCGCC_00414	CDS	1209	emrA_2		COG1566	Multidrug export protein EmrA
JEDGCGCC_00415	CDS	1482	oprM_2		COG1538	Outer membrane protein OprM
JEDGCGCC_00416	CDS	741				hypothetical protein
JEDGCGCC_00417	CDS	612	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
JEDGCGCC_00418	CDS	858		3.3.2.10		Soluble epoxide hydrolase
JEDGCGCC_00419	CDS	174				hypothetical protein
JEDGCGCC_00420	CDS	1449	katA_1	1.11.1.6	COG0753	Catalase
JEDGCGCC_00421	CDS	879				hypothetical protein
JEDGCGCC_00422	CDS	681				hypothetical protein
JEDGCGCC_00423	CDS	756				hypothetical protein
JEDGCGCC_00424	CDS	582				hypothetical protein
JEDGCGCC_00425	CDS	501				hypothetical protein
JEDGCGCC_00426	CDS	270				hypothetical protein
JEDGCGCC_00427	CDS	2232				hypothetical protein
JEDGCGCC_00428	CDS	747				hypothetical protein
JEDGCGCC_00429	CDS	1482	addA_1	3.6.4.12		ATP-dependent helicase/nuclease subunit A
JEDGCGCC_00430	CDS	1110				hypothetical protein
JEDGCGCC_00431	CDS	300				hypothetical protein
JEDGCGCC_00432	CDS	339				hypothetical protein
JEDGCGCC_00433	CDS	150				hypothetical protein
JEDGCGCC_00434	CDS	357				hypothetical protein
JEDGCGCC_00435	CDS	387				hypothetical protein
JEDGCGCC_00436	CDS	660				hypothetical protein
JEDGCGCC_00437	CDS	885				hypothetical protein
JEDGCGCC_00438	CDS	1506				hypothetical protein
JEDGCGCC_00439	CDS	444				hypothetical protein
JEDGCGCC_00440	CDS	2943				hypothetical protein
JEDGCGCC_00441	CDS	285				hypothetical protein
JEDGCGCC_00442	CDS	660				hypothetical protein
JEDGCGCC_00443	CDS	219				hypothetical protein
JEDGCGCC_00444	CDS	270	bin3			Putative transposon Tn552 DNA-invertase bin3
JEDGCGCC_00445	CDS	255	pinR	3.1.22.-	COG1961	Serine recombinase PinR
JEDGCGCC_00446	CDS	726				hypothetical protein
JEDGCGCC_00447	CDS	672				hypothetical protein
JEDGCGCC_00448	CDS	999				hypothetical protein
JEDGCGCC_00449	CDS	2964				Tn3 family transposase TnAs1
JEDGCGCC_00450	CDS	624				hypothetical protein
JEDGCGCC_00451	CDS	939				hypothetical protein
JEDGCGCC_00452	CDS	1383				hypothetical protein
JEDGCGCC_00453	CDS	354				hypothetical protein
JEDGCGCC_00454	CDS	1515				hypothetical protein
JEDGCGCC_00455	CDS	273				hypothetical protein
JEDGCGCC_00456	CDS	870				hypothetical protein
JEDGCGCC_00457	CDS	297				IS3 family transposase ISPa32
JEDGCGCC_00458	CDS	513				IS3 family transposase ISPa32
JEDGCGCC_00459	CDS	264				IS3 family transposase ISPa32
JEDGCGCC_00460	CDS	126				hypothetical protein
JEDGCGCC_00461	CDS	6666	recD_1	3.1.11.5		RecBCD enzyme subunit RecD
JEDGCGCC_00462	CDS	1098				hypothetical protein
JEDGCGCC_00463	CDS	2031	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
JEDGCGCC_00464	CDS	96				hypothetical protein
JEDGCGCC_00465	CDS	366				hypothetical protein
JEDGCGCC_00466	CDS	1962				hypothetical protein
JEDGCGCC_00467	CDS	648				hypothetical protein
JEDGCGCC_00468	CDS	1557				IS66 family transposase ISPsy5
JEDGCGCC_00469	CDS	360				hypothetical protein
JEDGCGCC_00470	CDS	378				hypothetical protein
JEDGCGCC_00471	CDS	1284	xerC_1			Tyrosine recombinase XerC
JEDGCGCC_00472	tRNA	76				tRNA-Lys(ttt)
JEDGCGCC_00473	CDS	675	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
JEDGCGCC_00474	CDS	648	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
JEDGCGCC_00475	CDS	825	cpoB			Cell division coordinator CpoB
JEDGCGCC_00476	CDS	507	pal_4		COG2885	Peptidoglycan-associated lipoprotein
JEDGCGCC_00477	CDS	1299	tolB_1		COG0823	Tol-Pal system protein TolB
JEDGCGCC_00478	CDS	1044	tolA			Tol-Pal system protein TolA
JEDGCGCC_00479	CDS	441	exbD_1		COG0848	Biopolymer transport protein ExbD
JEDGCGCC_00480	CDS	696	tolQ_1		COG0811	Tol-Pal system protein TolQ
JEDGCGCC_00481	CDS	447	ybgC_1	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
JEDGCGCC_00482	CDS	1059	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
JEDGCGCC_00483	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
JEDGCGCC_00484	CDS	525	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
JEDGCGCC_00485	CDS	747	pmpR		COG0217	Transcriptional regulatory protein PmpR
JEDGCGCC_00486	CDS	1776	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
JEDGCGCC_00487	CDS	471			COG0783	putative protein
JEDGCGCC_00488	CDS	615				hypothetical protein
JEDGCGCC_00489	CDS	210	slyX			Protein SlyX
JEDGCGCC_00490	CDS	429				hypothetical protein
JEDGCGCC_00491	CDS	1332	oprD_1	3.4.21.-		Porin D
JEDGCGCC_00492	CDS	408				hypothetical protein
JEDGCGCC_00493	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JEDGCGCC_00494	CDS	957				hypothetical protein
JEDGCGCC_00495	CDS	276	acyP	3.6.1.7	COG1254	Acylphosphatase
JEDGCGCC_00496	CDS	465	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
JEDGCGCC_00497	CDS	384				hypothetical protein
JEDGCGCC_00498	CDS	195				hypothetical protein
JEDGCGCC_00499	CDS	1236				hypothetical protein
JEDGCGCC_00500	CDS	354	yfgD		COG1393	putative protein YfgD
JEDGCGCC_00501	CDS	597		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
JEDGCGCC_00502	CDS	420				hypothetical protein
JEDGCGCC_00503	CDS	705	hda		COG0593	DnaA regulatory inactivator Hda
JEDGCGCC_00504	CDS	1038				hypothetical protein
JEDGCGCC_00505	CDS	1062	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
JEDGCGCC_00506	CDS	669	purN_1	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
JEDGCGCC_00507	CDS	717				hypothetical protein
JEDGCGCC_00508	CDS	561				hypothetical protein
JEDGCGCC_00509	CDS	234				hypothetical protein
JEDGCGCC_00510	CDS	255				hypothetical protein
JEDGCGCC_00511	CDS	327				hypothetical protein
JEDGCGCC_00512	CDS	192				hypothetical protein
JEDGCGCC_00513	CDS	1329				hypothetical protein
JEDGCGCC_00514	CDS	540				hypothetical protein
JEDGCGCC_00515	CDS	939				hypothetical protein
JEDGCGCC_00516	CDS	831	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
JEDGCGCC_00517	CDS	2244	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
JEDGCGCC_00518	CDS	1353	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
JEDGCGCC_00519	CDS	900	cysM	2.5.1.47	COG0031	Cysteine synthase B
JEDGCGCC_00520	CDS	2229	pfeA_1		COG4771	Ferric enterobactin receptor
JEDGCGCC_00521	CDS	1341	pfeS_1	2.7.13.3	COG0642	Sensor protein PfeS
JEDGCGCC_00522	CDS	720	baeR_1		COG0745	Transcriptional regulatory protein BaeR
JEDGCGCC_00523	CDS	2778	barA_1	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
JEDGCGCC_00524	CDS	990	ldhA_1	1.1.1.28	COG1052	D-lactate dehydrogenase
JEDGCGCC_00525	CDS	426				hypothetical protein
JEDGCGCC_00526	CDS	408				hypothetical protein
JEDGCGCC_00527	CDS	1929	yejM		COG3083	Inner membrane protein YejM
JEDGCGCC_00528	CDS	1050	dinB	2.7.7.7	COG0389	DNA polymerase IV
JEDGCGCC_00529	tRNA	77				tRNA-Met(cat)
JEDGCGCC_00530	CDS	315				hypothetical protein
JEDGCGCC_00531	CDS	360				hypothetical protein
JEDGCGCC_00532	CDS	2646				hypothetical protein
JEDGCGCC_00533	CDS	1284				hypothetical protein
JEDGCGCC_00534	CDS	549	yodB_1		COG3038	Cytochrome b561 
JEDGCGCC_00535	CDS	1905	kup			Low affinity potassium transport system protein kup
JEDGCGCC_00536	CDS	1323	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
JEDGCGCC_00537	CDS	462				hypothetical protein
JEDGCGCC_00538	CDS	393				hypothetical protein
JEDGCGCC_00539	CDS	1449			COG2239	Magnesium transporter MgtE
JEDGCGCC_00540	CDS	516				hypothetical protein
JEDGCGCC_00541	CDS	486				hypothetical protein
JEDGCGCC_00542	CDS	504				hypothetical protein
JEDGCGCC_00543	CDS	276				hypothetical protein
JEDGCGCC_00544	CDS	375				hypothetical protein
JEDGCGCC_00545	CDS	531				hypothetical protein
JEDGCGCC_00546	CDS	714	prtR_1		COG2932	HTH-type transcriptional regulator PrtR
JEDGCGCC_00547	tRNA	77				tRNA-Arg(acg)
JEDGCGCC_00548	tRNA	77				tRNA-Arg(acg)
JEDGCGCC_00549	tRNA	91				tRNA-Ser(gct)
JEDGCGCC_00550	CDS	186	csrA_1		COG1551	Translational regulator CsrA
JEDGCGCC_00551	CDS	1239	lysC	2.7.2.4	COG0527	Aspartokinase
JEDGCGCC_00552	CDS	2625	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JEDGCGCC_00553	CDS	1005	ltaE_1	4.1.2.48	COG2008	Low specificity L-threonine aldolase
JEDGCGCC_00554	CDS	999	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
JEDGCGCC_00555	CDS	291				hypothetical protein
JEDGCGCC_00556	CDS	1347	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
JEDGCGCC_00557	CDS	1464	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
JEDGCGCC_00558	CDS	1023	aruG	2.3.1.109	COG3138	Arginine N-succinyltransferase subunit beta
JEDGCGCC_00559	CDS	1017	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase subunit alpha
JEDGCGCC_00560	CDS	1221	aruC	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
JEDGCGCC_00561	CDS	261				hypothetical protein
JEDGCGCC_00562	CDS	990	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
JEDGCGCC_00563	CDS	765	hisP_1		COG4598	Histidine transport ATP-binding protein HisP
JEDGCGCC_00564	CDS	1113				hypothetical protein
JEDGCGCC_00565	CDS	699	occM_1			Octopine transport system permease protein OccM
JEDGCGCC_00566	CDS	690	hisQ_1		COG4215	Histidine transport system permease protein HisQ
JEDGCGCC_00567	CDS	780	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
JEDGCGCC_00568	CDS	1956	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JEDGCGCC_00569	CDS	1284	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
JEDGCGCC_00570	CDS	639	dctQ_1		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
JEDGCGCC_00571	CDS	996	dctP_1		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
JEDGCGCC_00572	CDS	828	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
JEDGCGCC_00573	CDS	1203	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
JEDGCGCC_00574	CDS	1353				hypothetical protein
JEDGCGCC_00575	CDS	381			COG0346	Virulence protein
JEDGCGCC_00576	CDS	1161		1.3.8.10	COG1960	Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase
JEDGCGCC_00577	CDS	828	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
JEDGCGCC_00578	CDS	897	gltC_1			HTH-type transcriptional regulator GltC
JEDGCGCC_00579	CDS	945	dmlR_6			HTH-type transcriptional regulator DmlR
JEDGCGCC_00580	CDS	2196	aaeB_3			p-hydroxybenzoic acid efflux pump subunit AaeB
JEDGCGCC_00581	CDS	267				hypothetical protein
JEDGCGCC_00582	CDS	1560	tyrR_1			Transcriptional regulatory protein TyrR
JEDGCGCC_00583	CDS	789	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
JEDGCGCC_00584	CDS	357		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
JEDGCGCC_00585	CDS	1200	aspC_1	2.6.1.1	COG1448	Aspartate aminotransferase
JEDGCGCC_00586	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
JEDGCGCC_00587	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
JEDGCGCC_00588	CDS	384	mliC			Membrane-bound lysozyme inhibitor of C-type lysozyme
JEDGCGCC_00589	CDS	1419	aroP_1		COG1113	Aromatic amino acid transport protein AroP
JEDGCGCC_00590	CDS	1074	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
JEDGCGCC_00591	CDS	789	nimR_4			HTH-type transcriptional regulator NimR
JEDGCGCC_00592	CDS	174				hypothetical protein
JEDGCGCC_00593	CDS	960	mas	2.3.1.111		Mycocerosic acid synthase
JEDGCGCC_00594	CDS	783				hypothetical protein
JEDGCGCC_00595	CDS	2457				hypothetical protein
JEDGCGCC_00596	CDS	1791	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
JEDGCGCC_00597	CDS	639				hypothetical protein
JEDGCGCC_00598	CDS	939				hypothetical protein
JEDGCGCC_00599	CDS	306	bolA		COG0271	DNA-binding transcriptional regulator BolA
JEDGCGCC_00600	CDS	504				hypothetical protein
JEDGCGCC_00601	CDS	1020				hypothetical protein
JEDGCGCC_00602	CDS	1395	fumC_1	4.2.1.2	COG0114	Fumarate hydratase class II
JEDGCGCC_00603	CDS	624				hypothetical protein
JEDGCGCC_00604	CDS	1170	cpbD			Chitin-binding protein CbpD
JEDGCGCC_00605	CDS	963	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
JEDGCGCC_00606	CDS	420				hypothetical protein
JEDGCGCC_00607	CDS	951		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
JEDGCGCC_00608	CDS	600	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
JEDGCGCC_00609	CDS	1986				hypothetical protein
JEDGCGCC_00610	CDS	741	cysZ		COG2981	Sulfate transporter CysZ
JEDGCGCC_00611	CDS	2013		3.5.1.23		Neutral ceramidase
JEDGCGCC_00612	CDS	2193	plcN_1	3.1.4.3	COG3511	Non-hemolytic phospholipase C
JEDGCGCC_00613	CDS	624				hypothetical protein
JEDGCGCC_00614	CDS	1221	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
JEDGCGCC_00615	CDS	960				hypothetical protein
JEDGCGCC_00616	CDS	1113		1.-.-.-		NADH oxidase
JEDGCGCC_00617	CDS	591	nemR_1			HTH-type transcriptional repressor NemR
JEDGCGCC_00618	CDS	483	btuE_2	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
JEDGCGCC_00619	CDS	486	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
JEDGCGCC_00620	CDS	1185	ackA_1	2.7.2.1	COG0282	Acetate kinase
JEDGCGCC_00621	CDS	2115	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
JEDGCGCC_00622	CDS	915	yihG_1	2.3.-.-	COG0204	putative acyltransferase YihG
JEDGCGCC_00623	CDS	714	yiaD		COG2885	putative lipoprotein YiaD
JEDGCGCC_00624	CDS	642	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
JEDGCGCC_00625	CDS	1020				putative HTH-type transcriptional regulator
JEDGCGCC_00626	CDS	834				hypothetical protein
JEDGCGCC_00627	CDS	942	bphD	3.7.1.8		2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
JEDGCGCC_00628	CDS	684				hypothetical protein
JEDGCGCC_00629	CDS	879				hypothetical protein
JEDGCGCC_00630	tmRNA	353	ssrA			transfer-messenger RNA, SsrA
JEDGCGCC_00631	CDS	1125				hypothetical protein
JEDGCGCC_00632	CDS	327				hypothetical protein
JEDGCGCC_00633	CDS	3453				hypothetical protein
JEDGCGCC_00634	CDS	573				hypothetical protein
JEDGCGCC_00635	CDS	759				hypothetical protein
JEDGCGCC_00636	CDS	747				hypothetical protein
JEDGCGCC_00637	CDS	339				hypothetical protein
JEDGCGCC_00638	CDS	3258				hypothetical protein
JEDGCGCC_00639	CDS	228				hypothetical protein
JEDGCGCC_00640	CDS	345				hypothetical protein
JEDGCGCC_00641	CDS	501				hypothetical protein
JEDGCGCC_00642	CDS	387				hypothetical protein
JEDGCGCC_00643	CDS	573				hypothetical protein
JEDGCGCC_00644	CDS	195				hypothetical protein
JEDGCGCC_00645	CDS	327				hypothetical protein
JEDGCGCC_00646	CDS	324				hypothetical protein
JEDGCGCC_00647	CDS	204				hypothetical protein
JEDGCGCC_00648	CDS	1215				hypothetical protein
JEDGCGCC_00649	CDS	645				hypothetical protein
JEDGCGCC_00650	CDS	1218				hypothetical protein
JEDGCGCC_00651	CDS	1680				hypothetical protein
JEDGCGCC_00652	CDS	492				hypothetical protein
JEDGCGCC_00653	CDS	255				hypothetical protein
JEDGCGCC_00654	CDS	330				hypothetical protein
JEDGCGCC_00655	CDS	198				hypothetical protein
JEDGCGCC_00656	CDS	231				hypothetical protein
JEDGCGCC_00657	CDS	612				hypothetical protein
JEDGCGCC_00658	CDS	333				hypothetical protein
JEDGCGCC_00659	CDS	531				hypothetical protein
JEDGCGCC_00660	CDS	558				hypothetical protein
JEDGCGCC_00661	CDS	285				hypothetical protein
JEDGCGCC_00662	CDS	1398	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
JEDGCGCC_00663	CDS	816				hypothetical protein
JEDGCGCC_00664	CDS	840				hypothetical protein
JEDGCGCC_00665	CDS	231				hypothetical protein
JEDGCGCC_00666	CDS	765				hypothetical protein
JEDGCGCC_00667	CDS	234				hypothetical protein
JEDGCGCC_00668	CDS	279				hypothetical protein
JEDGCGCC_00669	CDS	309				hypothetical protein
JEDGCGCC_00670	CDS	201				hypothetical protein
JEDGCGCC_00671	CDS	351				hypothetical protein
JEDGCGCC_00672	CDS	198				hypothetical protein
JEDGCGCC_00673	CDS	393				hypothetical protein
JEDGCGCC_00674	CDS	786				hypothetical protein
JEDGCGCC_00675	CDS	339				hypothetical protein
JEDGCGCC_00676	CDS	387				hypothetical protein
JEDGCGCC_00677	CDS	234				hypothetical protein
JEDGCGCC_00678	CDS	255				hypothetical protein
JEDGCGCC_00679	CDS	837				hypothetical protein
JEDGCGCC_00680	CDS	231				hypothetical protein
JEDGCGCC_00681	CDS	336				hypothetical protein
JEDGCGCC_00682	CDS	816				hypothetical protein
JEDGCGCC_00683	CDS	123				hypothetical protein
JEDGCGCC_00684	CDS	192				hypothetical protein
JEDGCGCC_00685	CDS	720				hypothetical protein
JEDGCGCC_00686	CDS	330				hypothetical protein
JEDGCGCC_00687	CDS	1188	intQ		COG0582	Putative defective protein IntQ
JEDGCGCC_00688	CDS	1710				hypothetical protein
JEDGCGCC_00689	CDS	987	xerC_2			Tyrosine recombinase XerC
JEDGCGCC_00690	CDS	228				hypothetical protein
JEDGCGCC_00691	CDS	324				hypothetical protein
JEDGCGCC_00692	CDS	273				hypothetical protein
JEDGCGCC_00693	CDS	426				hypothetical protein
JEDGCGCC_00694	CDS	885	yofA_1		COG0583	HTH-type transcriptional regulator YofA
JEDGCGCC_00695	CDS	954	yjiE_1			HTH-type transcriptional regulator YjiE
JEDGCGCC_00696	CDS	435				hypothetical protein
JEDGCGCC_00697	CDS	1248	cefD_1	5.1.1.17	COG0520	Isopenicillin N epimerase
JEDGCGCC_00698	CDS	1296				hypothetical protein
JEDGCGCC_00699	CDS	1248	nanT_1			Sialic acid transporter NanT
JEDGCGCC_00700	CDS	702	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
JEDGCGCC_00701	CDS	1317	mntH_1			Divalent metal cation transporter MntH
JEDGCGCC_00702	CDS	474				hypothetical protein
JEDGCGCC_00703	CDS	768	amiD_1	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
JEDGCGCC_00704	CDS	396				hypothetical protein
JEDGCGCC_00705	CDS	228				hypothetical protein
JEDGCGCC_00706	CDS	822		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
JEDGCGCC_00707	CDS	441			COG2764	putative protein
JEDGCGCC_00708	CDS	324				hypothetical protein
JEDGCGCC_00709	CDS	1521				hypothetical protein
JEDGCGCC_00710	CDS	297				hypothetical protein
JEDGCGCC_00711	CDS	2322				hypothetical protein
JEDGCGCC_00712	CDS	612	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JEDGCGCC_00713	CDS	723	gntR_1			putative D-xylose utilization operon transcriptional repressor
JEDGCGCC_00714	CDS	897	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
JEDGCGCC_00715	CDS	1128	prpC_1	2.3.3.5	COG0372	2-methylcitrate synthase
