locus_tag	ftype	length_bp	gene	EC_number	COG	product
INJOPEMP_00465	CDS	894	gltC_1			HTH-type transcriptional regulator GltC
INJOPEMP_00466	CDS	390	cidA_1			Holin-like protein CidA
INJOPEMP_00467	CDS	687	yohK_1		COG1346	Inner membrane protein YohK
INJOPEMP_00468	CDS	780	fucA_1	4.1.2.17		L-fuculose phosphate aldolase
INJOPEMP_00469	CDS	897	lip1	3.1.1.3		Lipase 1
INJOPEMP_00470	CDS	294				hypothetical protein
INJOPEMP_00471	CDS	912		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
INJOPEMP_00472	CDS	771	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
INJOPEMP_00473	CDS	345				hypothetical protein
INJOPEMP_00474	CDS	1407	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
INJOPEMP_00475	CDS	807				hypothetical protein
INJOPEMP_00476	CDS	1758				hypothetical protein
INJOPEMP_00477	CDS	1371				putative protein
INJOPEMP_00478	CDS	2484	malT_1			HTH-type transcriptional regulator MalT
INJOPEMP_00479	CDS	813				hypothetical protein
INJOPEMP_00480	CDS	1026	ldh	1.4.1.9		Leucine dehydrogenase
INJOPEMP_00481	CDS	1098	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
INJOPEMP_00482	CDS	1002	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
INJOPEMP_00483	CDS	1113	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
INJOPEMP_00484	CDS	441				hypothetical protein
INJOPEMP_00485	CDS	585				hypothetical protein
INJOPEMP_00486	CDS	267				hypothetical protein
INJOPEMP_00487	CDS	270				hypothetical protein
INJOPEMP_00488	CDS	219				hypothetical protein
INJOPEMP_00489	CDS	516	fecI_1		COG1595	putative RNA polymerase sigma factor FecI
INJOPEMP_00490	CDS	987				hypothetical protein
INJOPEMP_00491	CDS	2676	btuB_1			Vitamin B12 transporter BtuB
INJOPEMP_00492	CDS	618	hasA			Hemophore HasA
INJOPEMP_00493	CDS	1791	prsD_1			Type I secretion system ATP-binding protein PrsD
INJOPEMP_00494	CDS	1332	prsE_1			Type I secretion system membrane fusion protein PrsE
INJOPEMP_00495	CDS	1356	tolC_1		COG1538	Outer membrane protein TolC
INJOPEMP_00496	CDS	288				hypothetical protein
INJOPEMP_00497	CDS	486	psiE			Protein PsiE
INJOPEMP_00498	CDS	972	mdtA_1			Multidrug resistance protein MdtA
INJOPEMP_00499	CDS	1173				hypothetical protein
INJOPEMP_00500	CDS	1134				hypothetical protein
INJOPEMP_00501	CDS	342				hypothetical protein
INJOPEMP_00502	CDS	927	cmpR_1			HTH-type transcriptional activator CmpR
INJOPEMP_00503	CDS	777	fpr_1	1.18.1.2	COG1018	Ferredoxin--NADP reductase
INJOPEMP_00504	CDS	537	nosL			Copper-binding lipoprotein NosL
INJOPEMP_00505	CDS	828	nosY		COG1277	putative ABC transporter permease protein NosY
INJOPEMP_00506	CDS	915	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
INJOPEMP_00507	CDS	1287	nosD			putative ABC transporter binding protein NosD
INJOPEMP_00508	CDS	1911	nosZ	1.7.2.4		Nitrous-oxide reductase
INJOPEMP_00509	CDS	2148				hypothetical protein
INJOPEMP_00510	CDS	414				hypothetical protein
INJOPEMP_00511	CDS	303	lsrG_1	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
INJOPEMP_00512	CDS	696	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
INJOPEMP_00513	CDS	771	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
INJOPEMP_00514	CDS	366				hypothetical protein
INJOPEMP_00515	CDS	327				hypothetical protein
INJOPEMP_00516	CDS	837	phnC_1	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
INJOPEMP_00517	CDS	1005				hypothetical protein
INJOPEMP_00518	CDS	795	phnE_1		COG3639	Phosphate-import permease protein PhnE
INJOPEMP_00519	CDS	723	phnF		COG2188	putative transcriptional regulator PhnF
INJOPEMP_00520	CDS	459	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
INJOPEMP_00521	CDS	630	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
INJOPEMP_00522	CDS	1101	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
INJOPEMP_00523	CDS	885	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
INJOPEMP_00524	CDS	816	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
INJOPEMP_00525	CDS	717	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
INJOPEMP_00526	CDS	1164	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
INJOPEMP_00527	CDS	558	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
INJOPEMP_00528	CDS	771	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
INJOPEMP_00529	CDS	186				hypothetical protein
INJOPEMP_00530	CDS	147				hypothetical protein
INJOPEMP_00531	CDS	279				hypothetical protein
INJOPEMP_00532	CDS	519				hypothetical protein
INJOPEMP_00533	tRNA	77				tRNA-Arg(cct)
INJOPEMP_00534	CDS	339				hypothetical protein
INJOPEMP_00535	CDS	1041	amiE	3.5.1.4	COG0388	Aliphatic amidase
INJOPEMP_00536	CDS	1116	clpX_1			ATP-dependent Clp protease ATP-binding subunit ClpX
INJOPEMP_00537	CDS	1158	amiC_1			Aliphatic amidase expression-regulating protein
INJOPEMP_00538	CDS	591	amiR		COG3707	Aliphatic amidase regulator
INJOPEMP_00539	CDS	519	ureI			Acid-activated urea channel
INJOPEMP_00540	CDS	348				hypothetical protein
INJOPEMP_00541	CDS	1059	yiaV		COG1566	Inner membrane protein YiaV
INJOPEMP_00542	CDS	1029				hypothetical protein
INJOPEMP_00543	CDS	879				hypothetical protein
INJOPEMP_00544	CDS	1347	dsdA	4.3.1.18	COG3048	D-serine dehydratase
INJOPEMP_00545	CDS	1344	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
INJOPEMP_00546	CDS	1305	ycaD_1			putative MFS-type transporter YcaD
INJOPEMP_00547	tRNA	94				tRNA-Arg(acg)
INJOPEMP_00548	CDS	750	ycgR		COG5581	Flagellar brake protein YcgR
INJOPEMP_00549	CDS	471				hypothetical protein
INJOPEMP_00550	CDS	324				hypothetical protein
INJOPEMP_00551	CDS	738				hypothetical protein
INJOPEMP_00552	CDS	933	cheV		COG0784	Chemotaxis protein CheV
INJOPEMP_00553	CDS	825	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
INJOPEMP_00554	CDS	306				STAS-domain containing protein
INJOPEMP_00555	CDS	1716	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
INJOPEMP_00556	CDS	351				hypothetical protein
INJOPEMP_00557	CDS	2139	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
INJOPEMP_00558	CDS	1164				hypothetical protein
INJOPEMP_00559	CDS	1017				hypothetical protein
INJOPEMP_00560	CDS	435	slyA		COG1846	Transcriptional regulator SlyA
INJOPEMP_00561	CDS	2052	cpoB_1			Cell division coordinator CpoB
INJOPEMP_00562	CDS	2187	bamA_1			Outer membrane protein assembly factor BamA
INJOPEMP_00563	CDS	291				hypothetical protein
INJOPEMP_00564	CDS	993	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
INJOPEMP_00565	CDS	1167	ydhP_1		COG2814	Inner membrane transport protein YdhP
INJOPEMP_00566	CDS	813				hypothetical protein
INJOPEMP_00567	CDS	240	acpP_1			Acyl carrier protein
INJOPEMP_00568	CDS	993	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
INJOPEMP_00569	CDS	426			COG3631	putative PhzA/B-like protein
INJOPEMP_00570	CDS	1257		1.14.-.-	COG2124	Cytochrome P450 107B1
INJOPEMP_00571	CDS	915				hypothetical protein
INJOPEMP_00572	CDS	1326				hypothetical protein
INJOPEMP_00573	CDS	1167	auaG	1.14.13.222		Aurachin C monooxygenase/isomerase
INJOPEMP_00574	CDS	7059	dhbF		COG1020	Dimodular nonribosomal peptide synthase
INJOPEMP_00575	CDS	606	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
INJOPEMP_00576	CDS	888				hypothetical protein
INJOPEMP_00577	CDS	1779	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
INJOPEMP_00578	CDS	876				hypothetical protein
INJOPEMP_00579	CDS	813				hypothetical protein
INJOPEMP_00580	CDS	915	pcpR_1			PCP degradation transcriptional activation protein
INJOPEMP_00581	CDS	456				hypothetical protein
INJOPEMP_00582	CDS	2079	plcN_1	3.1.4.3	COG3511	Non-hemolytic phospholipase C
INJOPEMP_00583	CDS	501				hypothetical protein
INJOPEMP_00584	CDS	729				hypothetical protein
INJOPEMP_00585	CDS	771	phnE_2		COG3639	Phosphate-import permease protein PhnE
INJOPEMP_00586	CDS	834	phnE_3		COG3639	Phosphate-import permease protein PhnE
INJOPEMP_00587	CDS	804	phnC_2	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
INJOPEMP_00588	CDS	858	phnD1		COG3221	putative ABC transporter phosphite binding protein PhnD1
INJOPEMP_00589	CDS	891	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
INJOPEMP_00590	CDS	2181			COG2200	putative signaling protein
INJOPEMP_00591	CDS	1656	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
INJOPEMP_00592	CDS	456				Putative universal stress protein
INJOPEMP_00593	CDS	2847	rapA_1	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
INJOPEMP_00594	CDS	309				hypothetical protein
INJOPEMP_00595	CDS	603				hypothetical protein
INJOPEMP_00596	CDS	162				hypothetical protein
INJOPEMP_00597	CDS	114				hypothetical protein
INJOPEMP_00598	CDS	1995	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
INJOPEMP_00599	CDS	204				hypothetical protein
INJOPEMP_00600	CDS	858	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
INJOPEMP_00601	CDS	1176	pbuE_1		COG2814	Purine efflux pump PbuE
INJOPEMP_00602	CDS	471	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
INJOPEMP_00603	CDS	951		3.1.1.23	COG2267	Monoacylglycerol lipase
INJOPEMP_00604	CDS	1689	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
INJOPEMP_00605	CDS	1689	fadD_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
INJOPEMP_00606	CDS	210				hypothetical protein
INJOPEMP_00607	CDS	3981				hypothetical protein
INJOPEMP_00608	CDS	1431	phoA	3.1.3.1		Alkaline phosphatase H
INJOPEMP_00609	CDS	438	hit		COG0537	Protein hit
INJOPEMP_00610	CDS	2067	vgrG1_1	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
INJOPEMP_00611	CDS	816				hypothetical protein
INJOPEMP_00612	CDS	2124				hypothetical protein
INJOPEMP_00613	CDS	414				hypothetical protein
INJOPEMP_00614	CDS	471				IS66 family transposase ISPpu30
INJOPEMP_00615	CDS	516				hypothetical protein
INJOPEMP_00616	CDS	1122		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
INJOPEMP_00617	CDS	612	rpoE		COG1595	ECF RNA polymerase sigma-E factor
INJOPEMP_00618	CDS	240				hypothetical protein
INJOPEMP_00619	CDS	315				hypothetical protein
INJOPEMP_00620	CDS	855				hypothetical protein
INJOPEMP_00621	CDS	735				hypothetical protein
INJOPEMP_00622	CDS	591				hypothetical protein
INJOPEMP_00623	CDS	1317	oprO		COG3746	Porin O
INJOPEMP_00624	CDS	1323	oprP		COG3746	Porin P
INJOPEMP_00625	CDS	300				hypothetical protein
INJOPEMP_00626	CDS	813	actIII_1	1.3.1.-		Putative ketoacyl reductase
INJOPEMP_00627	CDS	423				hypothetical protein
INJOPEMP_00628	CDS	330				hypothetical protein
INJOPEMP_00629	CDS	288				hypothetical protein
INJOPEMP_00630	CDS	384				hypothetical protein
INJOPEMP_00631	CDS	4350	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
INJOPEMP_00632	CDS	3480	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
INJOPEMP_00633	CDS	570				hypothetical protein
INJOPEMP_00634	CDS	855	rhaR_1			HTH-type transcriptional activator RhaR
INJOPEMP_00635	CDS	2166	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
INJOPEMP_00636	CDS	1875	lplT			Lysophospholipid transporter LplT
INJOPEMP_00637	CDS	210	cspA_1		COG1278	Major cold shock protein CspA
INJOPEMP_00638	CDS	315	gdx_2		COG2076	Guanidinium exporter
INJOPEMP_00639	CDS	936	panS_1		COG0385	Pantothenate precursors transporter PanS
INJOPEMP_00640	CDS	921	rdgC_2		COG2974	Recombination-associated protein RdgC
INJOPEMP_00641	tRNA	76				tRNA-Val(tac)
INJOPEMP_00642	tRNA	77				tRNA-Asp(gtc)
INJOPEMP_00643	CDS	762	fklB_1	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
INJOPEMP_00644	CDS	432				hypothetical protein
INJOPEMP_00645	CDS	747				hypothetical protein
INJOPEMP_00646	CDS	312				hypothetical protein
INJOPEMP_00647	CDS	366				hypothetical protein
INJOPEMP_00648	CDS	480				hypothetical protein
INJOPEMP_00649	CDS	1749				hypothetical protein
INJOPEMP_00650	CDS	2130	prc	3.4.21.102	COG0793	Tail-specific protease
INJOPEMP_00651	CDS	963	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
INJOPEMP_00652	CDS	651		3.1.3.-	COG0560	putative phosphatase
INJOPEMP_00653	CDS	996	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
INJOPEMP_00654	CDS	798				hypothetical protein
INJOPEMP_00655	CDS	840				hypothetical protein
INJOPEMP_00656	CDS	810				hypothetical protein
INJOPEMP_00657	CDS	1059				hypothetical protein
INJOPEMP_00658	CDS	717	phnR_1		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
INJOPEMP_00659	CDS	552	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
INJOPEMP_00660	CDS	1290	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
INJOPEMP_00661	CDS	636	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
INJOPEMP_00662	CDS	255	minE		COG0851	Cell division topological specificity factor
INJOPEMP_00663	CDS	816	minD		COG2894	Septum site-determining protein MinD
INJOPEMP_00664	CDS	792	minC		COG0850	Septum site-determining protein MinC
INJOPEMP_00665	CDS	939	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
INJOPEMP_00666	CDS	1170				hypothetical protein
INJOPEMP_00667	CDS	858				hypothetical protein
INJOPEMP_00668	CDS	804				hypothetical protein
INJOPEMP_00669	CDS	1362				hypothetical protein
INJOPEMP_00670	CDS	222				hypothetical protein
INJOPEMP_00671	CDS	858				hypothetical protein
INJOPEMP_00672	CDS	312	yjcH_1		COG3162	Inner membrane protein YjcH
INJOPEMP_00673	CDS	1656	actP_1		COG4147	Cation/acetate symporter ActP
INJOPEMP_00674	CDS	1800				hypothetical protein
INJOPEMP_00675	CDS	627	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
INJOPEMP_00676	CDS	159				hypothetical protein
INJOPEMP_00677	CDS	1017				IS110 family transposase ISPa11
INJOPEMP_00678	CDS	1125				hypothetical protein
INJOPEMP_00679	CDS	267				hypothetical protein
INJOPEMP_00680	CDS	1860		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
INJOPEMP_00681	CDS	564	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
INJOPEMP_00682	CDS	828	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
INJOPEMP_00683	CDS	930	yhaJ_1			HTH-type transcriptional regulator YhaJ
INJOPEMP_00684	CDS	318				hypothetical protein
INJOPEMP_00685	CDS	642	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
INJOPEMP_00686	CDS	900				hypothetical protein
INJOPEMP_00687	CDS	336	csaA		COG0073	putative chaperone CsaA
INJOPEMP_00688	CDS	765	rhaR_2			HTH-type transcriptional activator RhaR
INJOPEMP_00689	CDS	813	lpxH_1	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
INJOPEMP_00690	CDS	1056	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
INJOPEMP_00691	CDS	1341				hypothetical protein
INJOPEMP_00692	CDS	318				hypothetical protein
INJOPEMP_00693	CDS	996	virS			HTH-type transcriptional regulator VirS
INJOPEMP_00694	CDS	645				hypothetical protein
INJOPEMP_00695	CDS	939				hypothetical protein
INJOPEMP_00696	CDS	795	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
INJOPEMP_00697	CDS	1146				hypothetical protein
INJOPEMP_00698	CDS	1455	trkI		COG0168	Trk system potassium uptake protein TrkI
INJOPEMP_00699	CDS	372				hypothetical protein
INJOPEMP_00700	CDS	561	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
INJOPEMP_00701	CDS	480				hypothetical protein
INJOPEMP_00702	CDS	1338	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
INJOPEMP_00703	CDS	441				hypothetical protein
INJOPEMP_00704	CDS	678	cpxR		COG0745	Transcriptional regulatory protein CpxR
INJOPEMP_00705	CDS	366				hypothetical protein
INJOPEMP_00706	CDS	300	yciI		COG2350	Protein YciI
INJOPEMP_00707	CDS	588	yciB		COG2917	putative intracellular septation protein A
INJOPEMP_00708	CDS	888	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
INJOPEMP_00709	CDS	630	yciO		COG0009	putative protein YciO
INJOPEMP_00710	CDS	891	scpA			Segregation and condensation protein A
INJOPEMP_00711	CDS	999	scpB			Segregation and condensation protein B
INJOPEMP_00712	CDS	531				hypothetical protein
INJOPEMP_00713	CDS	213				hypothetical protein
INJOPEMP_00714	CDS	1005	epd_1	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
INJOPEMP_00715	CDS	1827	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
INJOPEMP_00716	CDS	996	glk	2.7.1.2	COG0837	Glucokinase
INJOPEMP_00717	CDS	729	ompR_1			Transcriptional regulatory protein OmpR
INJOPEMP_00718	CDS	1449	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
INJOPEMP_00719	CDS	1263				putative sugar-binding periplasmic protein
INJOPEMP_00720	CDS	933	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
INJOPEMP_00721	CDS	846				hypothetical protein
INJOPEMP_00722	CDS	1161	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
INJOPEMP_00723	CDS	1365	oprB_1		COG3659	Porin B
INJOPEMP_00724	CDS	852	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
INJOPEMP_00725	CDS	858	hexR_1		COG1737	HTH-type transcriptional regulator HexR
INJOPEMP_00726	CDS	1470	zwf_1	1.1.1.363	COG0364	Glucose-6-phosphate 1-dehydrogenase
INJOPEMP_00727	CDS	717	pgl_1	3.1.1.31		6-phosphogluconolactonase
INJOPEMP_00728	CDS	663	eda_1	4.1.2.14	COG0800	2-dehydro-3-deoxy-phosphogluconate aldolase
INJOPEMP_00729	CDS	438				hypothetical protein
INJOPEMP_00730	CDS	1161				hypothetical protein
INJOPEMP_00731	CDS	378				hypothetical protein
INJOPEMP_00732	CDS	924				hypothetical protein
INJOPEMP_00733	CDS	1215	gltS		COG0786	Sodium/glutamate symporter
INJOPEMP_00734	CDS	936	hutG	3.5.3.8	COG0010	Formimidoylglutamase
INJOPEMP_00735	CDS	729	kdgR_1			Pectin degradation repressor protein KdgR
INJOPEMP_00736	CDS	741	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
INJOPEMP_00737	CDS	672	mupP_1	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
INJOPEMP_00738	CDS	699	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
INJOPEMP_00739	CDS	1335	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
INJOPEMP_00740	CDS	1077	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
INJOPEMP_00741	CDS	2772	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
INJOPEMP_00742	CDS	1086	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
INJOPEMP_00743	CDS	1098	pheA			Bifunctional chorismate mutase/prephenate dehydratase
INJOPEMP_00744	CDS	1146	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
INJOPEMP_00745	CDS	2241	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
INJOPEMP_00746	CDS	690	cmk	2.7.4.25		Cytidylate kinase
INJOPEMP_00747	CDS	1680	rpsA		COG0539	30S ribosomal protein S1
INJOPEMP_00748	CDS	282	ihfB		COG0776	Integration host factor subunit beta
INJOPEMP_00749	CDS	1035	wzzE			ECA polysaccharide chain length modulation protein
INJOPEMP_00750	CDS	1233				hypothetical protein
INJOPEMP_00751	CDS	135				hypothetical protein
INJOPEMP_00752	CDS	1311				hypothetical protein
INJOPEMP_00753	CDS	888				hypothetical protein
INJOPEMP_00754	CDS	1305				hypothetical protein
INJOPEMP_00755	CDS	1035	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
INJOPEMP_00756	CDS	1116	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
INJOPEMP_00757	CDS	1131	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
INJOPEMP_00758	CDS	1035				hypothetical protein
INJOPEMP_00759	CDS	957	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
INJOPEMP_00760	CDS	1020	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
INJOPEMP_00761	CDS	1998	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
INJOPEMP_00762	CDS	330				hypothetical protein
INJOPEMP_00763	tRNA	76				tRNA-Asn(gtt)
INJOPEMP_00764	CDS	1197	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
INJOPEMP_00765	CDS	2013	uvrB		COG0556	UvrABC system protein B
INJOPEMP_00766	CDS	1560	emrB_1			Colistin resistance protein EmrB
INJOPEMP_00767	CDS	1035	emrA_1			Colistin resistance protein EmrA
INJOPEMP_00768	CDS	921	dmlR_1			HTH-type transcriptional regulator DmlR
INJOPEMP_00769	CDS	1485	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
INJOPEMP_00770	tRNA	76				tRNA-Ala(ggc)
INJOPEMP_00771	tRNA	76				tRNA-Glu(ttc)
