locus_tag	ftype	length_bp	gene	EC_number	COG	product
NCACPHNA_00384	CDS	2619	elfC		COG3188	putative outer membrane usher protein ElfC
NCACPHNA_00385	CDS	747	yadV_2			putative fimbrial chaperone YadV
NCACPHNA_00386	CDS	483				hypothetical protein
NCACPHNA_00387	CDS	1227				hypothetical protein
NCACPHNA_00388	CDS	636	ybdM		COG1475	putative protein YbdM
NCACPHNA_00389	CDS	1449	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
NCACPHNA_00390	CDS	1638	betA_1	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
NCACPHNA_00391	CDS	933	dmlR_4			HTH-type transcriptional regulator DmlR
NCACPHNA_00392	CDS	1128				hypothetical protein
NCACPHNA_00393	CDS	906	leuO			HTH-type transcriptional regulator LeuO
NCACPHNA_00394	CDS	429				hypothetical protein
NCACPHNA_00395	CDS	1113				hypothetical protein
NCACPHNA_00396	CDS	243				hypothetical protein
NCACPHNA_00397	CDS	1077	ada_1		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
NCACPHNA_00398	CDS	984				hypothetical protein
NCACPHNA_00399	CDS	798		4.2.1.-	COG4336	Putative hydro-lyase
NCACPHNA_00400	CDS	1047	hdfR_1			HTH-type transcriptional regulator HdfR
NCACPHNA_00401	CDS	1272	yjhB_1			Putative metabolite transport protein YjhB
NCACPHNA_00402	CDS	1230	nicP_2			Porin-like protein NicP
NCACPHNA_00403	CDS	744	pxpA3_1	3.5.2.9	COG1540	5-oxoprolinase subunit A 3
NCACPHNA_00404	CDS	714	pxpB_1	3.5.2.9	COG2049	5-oxoprolinase subunit B
NCACPHNA_00405	CDS	942	pxpC_1	3.5.2.9	COG1984	5-oxoprolinase subunit C
NCACPHNA_00406	CDS	477				hypothetical protein
NCACPHNA_00407	CDS	1773	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
NCACPHNA_00408	CDS	399				hypothetical protein
NCACPHNA_00409	CDS	759				hypothetical protein
NCACPHNA_00410	CDS	957	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
NCACPHNA_00411	CDS	1476		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
NCACPHNA_00412	CDS	1035				putative HTH-type transcriptional regulator
NCACPHNA_00413	CDS	846				hypothetical protein
NCACPHNA_00414	CDS	957				hypothetical protein
NCACPHNA_00415	CDS	510	fecI_2		COG1595	putative RNA polymerase sigma factor FecI
NCACPHNA_00416	CDS	1197	pbuE_2		COG2814	Purine efflux pump PbuE
NCACPHNA_00417	CDS	1284				hypothetical protein
NCACPHNA_00418	CDS	1080	ssuD_1	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
NCACPHNA_00419	CDS	2652	pfeA_1		COG4771	Ferric enterobactin receptor
NCACPHNA_00420	CDS	849	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
NCACPHNA_00421	CDS	657				hypothetical protein
NCACPHNA_00422	CDS	903		3.8.1.3	COG0596	Fluoroacetate dehalogenase
NCACPHNA_00423	CDS	510	cmtAc			p-cumate 2,3-dioxygenase system, small oxygenase component
NCACPHNA_00424	CDS	1833	asnO_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
NCACPHNA_00425	CDS	1275	cmtAb	1.14.12.25	COG4638	p-cumate 2,3-dioxygenase system, large oxygenase component
NCACPHNA_00426	CDS	477	lrp_2		COG1522	Leucine-responsive regulatory protein
NCACPHNA_00427	CDS	642	kynB	3.5.1.9	COG1878	Kynurenine formamidase
NCACPHNA_00428	CDS	1251	kynU	3.7.1.3		Kynureninase
NCACPHNA_00429	CDS	1407	aroP_1		COG1113	Aromatic amino acid transport protein AroP
NCACPHNA_00430	CDS	1875				hypothetical protein
NCACPHNA_00431	CDS	1905				hypothetical protein
NCACPHNA_00432	CDS	951	catM			HTH-type transcriptional regulator CatM
NCACPHNA_00433	CDS	210				hypothetical protein
NCACPHNA_00434	CDS	1146				hypothetical protein
NCACPHNA_00435	CDS	567				hypothetical protein
NCACPHNA_00436	CDS	2595				hypothetical protein
NCACPHNA_00437	CDS	2109	fusB		COG0480	Elongation factor G 2
NCACPHNA_00438	CDS	2643	btuB_2			Vitamin B12 transporter BtuB
NCACPHNA_00439	CDS	1725	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
NCACPHNA_00440	CDS	1164	hcaT_1			putative 3-phenylpropionic acid transporter
NCACPHNA_00441	CDS	669		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
NCACPHNA_00442	CDS	639				hypothetical protein
NCACPHNA_00443	CDS	1860	copA_1			Copper resistance protein A
NCACPHNA_00444	CDS	1056	copB			Copper resistance protein B
NCACPHNA_00445	CDS	1224				hypothetical protein
NCACPHNA_00446	CDS	1182	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
NCACPHNA_00447	CDS	1611	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
NCACPHNA_00448	CDS	1017	yejE_1		COG4239	Inner membrane ABC transporter permease protein YejE
NCACPHNA_00449	CDS	933	yejB_1		COG4174	Inner membrane ABC transporter permease protein YejB
NCACPHNA_00450	CDS	1809				hypothetical protein
NCACPHNA_00451	CDS	2958	btuB_3			Vitamin B12 transporter BtuB
NCACPHNA_00452	CDS	903	pgrR_3			HTH-type transcriptional regulator PgrR
NCACPHNA_00453	CDS	1416	efpA			putative MFS-type transporter EfpA
NCACPHNA_00454	CDS	888	cynR_1			HTH-type transcriptional regulator CynR
NCACPHNA_00455	CDS	663	cynT_1	4.2.1.1	COG0288	Carbonic anhydrase 1
NCACPHNA_00456	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
NCACPHNA_00457	CDS	954	fecR_1		COG3712	Protein FecR
NCACPHNA_00458	CDS	507	fecI_3		COG1595	putative RNA polymerase sigma factor FecI
NCACPHNA_00459	CDS	1899				hypothetical protein
NCACPHNA_00460	CDS	297				hypothetical protein
NCACPHNA_00461	CDS	933	rhaS_3			HTH-type transcriptional activator RhaS
NCACPHNA_00462	CDS	1356				hypothetical protein
NCACPHNA_00463	CDS	261	yidD			Putative membrane protein insertion efficiency factor
NCACPHNA_00464	CDS	1875				hypothetical protein
NCACPHNA_00465	CDS	903				hypothetical protein
NCACPHNA_00466	CDS	1230	sstT		COG3633	Serine/threonine transporter SstT
NCACPHNA_00467	CDS	1371	puuP_2		COG0531	Putrescine importer PuuP
NCACPHNA_00468	CDS	1377	puuA_1	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
NCACPHNA_00469	CDS	711				hypothetical protein
NCACPHNA_00470	CDS	315				hypothetical protein
NCACPHNA_00471	CDS	807				hypothetical protein
NCACPHNA_00472	CDS	1659	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
NCACPHNA_00473	CDS	675	cmoA_1	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
NCACPHNA_00474	CDS	909			COG2375	putative protein
NCACPHNA_00475	CDS	1425	norG_1		COG1167	HTH-type transcriptional regulator NorG
NCACPHNA_00476	CDS	255				hypothetical protein
NCACPHNA_00477	CDS	258				hypothetical protein
NCACPHNA_00478	CDS	300				hypothetical protein
NCACPHNA_00479	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
NCACPHNA_00480	CDS	393				hypothetical protein
NCACPHNA_00481	CDS	1002				hypothetical protein
NCACPHNA_00482	CDS	1356	garB	1.8.1.16		Glutathione amide reductase
NCACPHNA_00483	CDS	423				hypothetical protein
NCACPHNA_00484	CDS	840	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
NCACPHNA_00485	CDS	1362	rkpK_1	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
NCACPHNA_00486	CDS	225				hypothetical protein
NCACPHNA_00487	CDS	330				hypothetical protein
NCACPHNA_00488	CDS	1191	acrE			Multidrug export protein AcrE
NCACPHNA_00489	CDS	3138	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
NCACPHNA_00490	CDS	219				hypothetical protein
NCACPHNA_00491	CDS	930	yjiK_1		COG3204	putative protein YjiK
NCACPHNA_00492	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
NCACPHNA_00493	CDS	1164	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NCACPHNA_00494	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
NCACPHNA_00495	CDS	798	menB_1	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
NCACPHNA_00496	CDS	1968	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
NCACPHNA_00497	CDS	903	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
NCACPHNA_00498	CDS	804	kdgR_2		COG1414	Transcriptional regulator KdgR
NCACPHNA_00499	CDS	1299	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
NCACPHNA_00500	CDS	1299				hypothetical protein
NCACPHNA_00501	CDS	639	nagL_1	5.2.1.4		Maleylpyruvate isomerase
NCACPHNA_00502	CDS	1353	pcaK_1		COG0477	4-hydroxybenzoate transporter PcaK
NCACPHNA_00503	CDS	1446	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
NCACPHNA_00504	CDS	1392				hypothetical protein
NCACPHNA_00505	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
NCACPHNA_00506	CDS	1425	atoE		COG2031	Putative short-chain fatty acid transporter
NCACPHNA_00507	CDS	1182	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
NCACPHNA_00508	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
NCACPHNA_00509	CDS	699	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
NCACPHNA_00510	CDS	921	gltC_1			HTH-type transcriptional regulator GltC
NCACPHNA_00511	CDS	1956	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NCACPHNA_00512	CDS	279	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
NCACPHNA_00513	CDS	357				hypothetical protein
NCACPHNA_00514	CDS	564				hypothetical protein
NCACPHNA_00515	CDS	1209	yhhS			putative MFS-type transporter YhhS
NCACPHNA_00516	CDS	1695	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
NCACPHNA_00517	CDS	1164	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
NCACPHNA_00518	CDS	1827				hypothetical protein
NCACPHNA_00519	CDS	1146	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
NCACPHNA_00520	CDS	279	pqqD			PqqA binding protein
NCACPHNA_00521	CDS	753	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
NCACPHNA_00522	CDS	915	pqqB		COG1235	Coenzyme PQQ synthesis protein B
NCACPHNA_00523	CDS	126	pqqA			Coenzyme PQQ synthesis protein A
NCACPHNA_00524	CDS	1521	adh_1	1.2.1.3	COG1012	Aldehyde dehydrogenase
NCACPHNA_00525	CDS	438				hypothetical protein
NCACPHNA_00526	CDS	1872	exaA	1.1.2.8	COG4993	Quinoprotein alcohol dehydrogenase (cytochrome c)
NCACPHNA_00527	CDS	648	pipB2		COG1357	Secreted effector protein PipB2
NCACPHNA_00528	CDS	678	exaE			Transcriptional activator protein ExaE
NCACPHNA_00529	CDS	651	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
NCACPHNA_00530	CDS	141				hypothetical protein
NCACPHNA_00531	CDS	666	degU_2		COG2197	Transcriptional regulatory protein DegU
NCACPHNA_00532	CDS	864				hypothetical protein
NCACPHNA_00533	CDS	2595	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
NCACPHNA_00534	CDS	1128				hypothetical protein
NCACPHNA_00535	CDS	1200				hypothetical protein
NCACPHNA_00536	CDS	2286				hypothetical protein
NCACPHNA_00537	CDS	1704	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
NCACPHNA_00538	CDS	1314	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
NCACPHNA_00539	CDS	240				hypothetical protein
NCACPHNA_00540	CDS	348				hypothetical protein
NCACPHNA_00541	CDS	234				hypothetical protein
NCACPHNA_00542	CDS	501				hypothetical protein
NCACPHNA_00543	CDS	372	hpcD_1	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
NCACPHNA_00544	CDS	336				hypothetical protein
NCACPHNA_00545	CDS	1566	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
NCACPHNA_00546	CDS	267				hypothetical protein
NCACPHNA_00547	CDS	609	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
NCACPHNA_00548	CDS	936	dmlR_5			HTH-type transcriptional regulator DmlR
NCACPHNA_00549	CDS	684				hypothetical protein
NCACPHNA_00550	CDS	834	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
NCACPHNA_00551	CDS	576	pnuC		COG3201	Nicotinamide riboside transporter PnuC
NCACPHNA_00552	CDS	528				hypothetical protein
NCACPHNA_00553	CDS	492				hypothetical protein
NCACPHNA_00554	CDS	570				hypothetical protein
NCACPHNA_00555	CDS	1023				hypothetical protein
NCACPHNA_00556	CDS	681				hypothetical protein
NCACPHNA_00557	CDS	753				hypothetical protein
NCACPHNA_00558	CDS	1266				hypothetical protein
NCACPHNA_00559	CDS	927	rbsK	2.7.1.15	COG0524	Ribokinase
NCACPHNA_00560	CDS	1014	rbsR		COG1609	Ribose operon repressor
NCACPHNA_00561	CDS	999	rbsC		COG1172	Ribose import permease protein RbsC
NCACPHNA_00562	CDS	1533	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
NCACPHNA_00563	CDS	960	rbsB		COG1879	Ribose import binding protein RbsB
NCACPHNA_00564	CDS	1329	zraR_1		COG2204	Transcriptional regulatory protein ZraR
NCACPHNA_00565	CDS	1488				hypothetical protein
NCACPHNA_00566	CDS	1098				hypothetical protein
NCACPHNA_00567	CDS	135				hypothetical protein
NCACPHNA_00568	CDS	1896				hypothetical protein
NCACPHNA_00569	CDS	1140				hypothetical protein
NCACPHNA_00570	CDS	1431				IS1182 family transposase ISPa7
NCACPHNA_00571	CDS	1185	yejK_1			Nucleoid-associated protein YejK
NCACPHNA_00572	CDS	1677				hypothetical protein
NCACPHNA_00573	CDS	1080				hypothetical protein
NCACPHNA_00574	CDS	381				hypothetical protein
NCACPHNA_00575	CDS	2205	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
NCACPHNA_00576	CDS	990	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
NCACPHNA_00577	CDS	513	paoA	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
NCACPHNA_00578	CDS	1296	bdlA_1		COG0840	Biofilm dispersion protein BdlA
NCACPHNA_00579	CDS	297				hypothetical protein
NCACPHNA_00580	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
NCACPHNA_00581	CDS	2301	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
NCACPHNA_00582	CDS	2280				hypothetical protein
NCACPHNA_00583	CDS	327				hypothetical protein
NCACPHNA_00584	CDS	477				hypothetical protein
NCACPHNA_00585	tRNA	90				tRNA-Ser(act)
NCACPHNA_00586	CDS	1962	cirA		COG4771	Colicin I receptor
NCACPHNA_00587	CDS	810	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
NCACPHNA_00588	CDS	2028	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
NCACPHNA_00589	CDS	147				hypothetical protein
NCACPHNA_00590	CDS	699				hypothetical protein
NCACPHNA_00591	CDS	1401	puuB_3	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NCACPHNA_00592	CDS	348				hypothetical protein
NCACPHNA_00593	CDS	1233	mtr_1			Tryptophan-specific transport protein
NCACPHNA_00594	CDS	1548				hypothetical protein
NCACPHNA_00595	CDS	1227				hypothetical protein
NCACPHNA_00596	CDS	681				hypothetical protein
NCACPHNA_00597	CDS	507	fecI_4		COG1595	putative RNA polymerase sigma factor FecI
NCACPHNA_00598	CDS	951	fecR_2		COG3712	Protein FecR
NCACPHNA_00599	CDS	2415	fcuA			Ferrichrome receptor FcuA
NCACPHNA_00600	CDS	1152				hypothetical protein
NCACPHNA_00601	CDS	189				hypothetical protein
NCACPHNA_00602	CDS	1212	yfcJ			putative MFS-type transporter YfcJ
NCACPHNA_00603	CDS	1641				hypothetical protein
NCACPHNA_00604	CDS	537				hypothetical protein
NCACPHNA_00605	CDS	648	phzG_1	1.4.-.-		Phenazine biosynthesis protein PhzG
NCACPHNA_00606	CDS	837	phzF_1	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
NCACPHNA_00607	CDS	1884	menF_1	5.4.4.2		Isochorismate synthase MenF
NCACPHNA_00608	CDS	624	phzD2_1	3.3.2.15		Phenazine biosynthesis protein PhzD2
NCACPHNA_00609	CDS	1218	aroH_1	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
NCACPHNA_00610	CDS	489	phzB2			Phenazine biosynthesis protein PhzB2
NCACPHNA_00611	CDS	489	phzA2			Phenazine biosynthesis protein PhzA2
NCACPHNA_00612	CDS	714	anoR			Transcriptional activator protein AnoR
NCACPHNA_00613	CDS	768				hypothetical protein
NCACPHNA_00614	CDS	1170				hypothetical protein
NCACPHNA_00615	CDS	1275				hypothetical protein
NCACPHNA_00616	CDS	624				hypothetical protein
NCACPHNA_00617	CDS	2430	quiP_1	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
NCACPHNA_00618	CDS	738				hypothetical protein
NCACPHNA_00619	CDS	390				hypothetical protein
NCACPHNA_00620	CDS	624	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
NCACPHNA_00621	CDS	384				hypothetical protein
NCACPHNA_00622	CDS	288				hypothetical protein
NCACPHNA_00623	CDS	1410				hypothetical protein
NCACPHNA_00624	CDS	669				hypothetical protein
NCACPHNA_00625	CDS	2367	polB	2.7.7.7	COG0417	DNA polymerase II
NCACPHNA_00626	CDS	534	ttr	2.3.1.-		Acetyltransferase
NCACPHNA_00627	CDS	552				hypothetical protein
NCACPHNA_00628	CDS	399	ndhC_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
NCACPHNA_00629	CDS	324	gdx_1			Guanidinium exporter
NCACPHNA_00630	CDS	462	iorA_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
NCACPHNA_00631	CDS	2196	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
NCACPHNA_00632	CDS	555				hypothetical protein
NCACPHNA_00633	CDS	579				hypothetical protein
NCACPHNA_00634	CDS	1188	prsE_1			Type I secretion system membrane fusion protein PrsE
NCACPHNA_00635	CDS	2172	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
NCACPHNA_00636	CDS	1278				hypothetical protein
NCACPHNA_00637	CDS	6153				hypothetical protein
NCACPHNA_00638	CDS	1023	zntB_1		COG0598	Zinc transport protein ZntB
NCACPHNA_00639	CDS	792				hypothetical protein
NCACPHNA_00640	CDS	1257	lasA	3.4.24.-		Protease LasA
NCACPHNA_00641	CDS	426				hypothetical protein
NCACPHNA_00642	CDS	240	acpP_1		COG0236	Acyl carrier protein
NCACPHNA_00643	CDS	2331	sctC_1			Type 3 secretion system secretin
NCACPHNA_00644	CDS	528	xcpP_1			Type II secretion system protein N
NCACPHNA_00645	CDS	210				hypothetical protein
NCACPHNA_00646	CDS	2277	dinG_1	3.1.-.-		3'-5' exonuclease DinG
NCACPHNA_00647	CDS	1680	fan1	3.1.4.1		Fanconi-associated nuclease 1 
NCACPHNA_00648	CDS	651	rutR_1		COG1309	HTH-type transcriptional regulator RutR
NCACPHNA_00649	CDS	756	modA		COG0725	Molybdate-binding protein ModA
NCACPHNA_00650	CDS	687	modB		COG4149	Molybdenum transport system permease protein ModB
NCACPHNA_00651	CDS	1086	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NCACPHNA_00652	CDS	828				hypothetical protein
NCACPHNA_00653	CDS	888	dmlR_6			HTH-type transcriptional regulator DmlR
NCACPHNA_00654	CDS	822				hypothetical protein
NCACPHNA_00655	CDS	1455	trkI_1		COG0168	Trk system potassium uptake protein TrkI
NCACPHNA_00656	CDS	924	yedI		COG2354	Inner membrane protein YedI
NCACPHNA_00657	CDS	1443	ccoN1_1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
NCACPHNA_00658	CDS	222				hypothetical protein
NCACPHNA_00659	CDS	1158				hypothetical protein
NCACPHNA_00660	CDS	864	hdfR_2			HTH-type transcriptional regulator HdfR
NCACPHNA_00661	CDS	276				hypothetical protein
NCACPHNA_00662	CDS	1206				hypothetical protein
NCACPHNA_00663	CDS	1005	rhaS_4			HTH-type transcriptional activator RhaS
NCACPHNA_00664	CDS	243				hypothetical protein
NCACPHNA_00665	CDS	1170	rfnT			Riboflavin transporter RfnT
NCACPHNA_00666	CDS	585	nfuA		COG0316	Fe/S biogenesis protein NfuA
NCACPHNA_00667	CDS	2289				hypothetical protein
NCACPHNA_00668	CDS	519				hypothetical protein
NCACPHNA_00669	CDS	465				hypothetical protein
NCACPHNA_00670	CDS	3705	metH	2.1.1.13	COG0646	Methionine synthase
NCACPHNA_00671	CDS	363			COG3171	putative protein
NCACPHNA_00672	CDS	486	proX		COG3760	Prolyl-tRNA editing protein ProX
NCACPHNA_00673	CDS	303				hypothetical protein
NCACPHNA_00674	CDS	1041	rlmN_1	2.1.1.192		Dual-specificity RNA methyltransferase RlmN
NCACPHNA_00675	CDS	228				hypothetical protein
NCACPHNA_00676	CDS	117				hypothetical protein
NCACPHNA_00677	CDS	1659	sir_1	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
NCACPHNA_00678	CDS	498				hypothetical protein
NCACPHNA_00679	CDS	582				hypothetical protein
NCACPHNA_00680	CDS	438				hypothetical protein
NCACPHNA_00681	CDS	876				hypothetical protein
NCACPHNA_00682	CDS	993	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
NCACPHNA_00683	CDS	1026	sohB	3.4.21.-	COG0616	putative protease SohB
NCACPHNA_00684	CDS	711				hypothetical protein
NCACPHNA_00685	CDS	315				hypothetical protein
NCACPHNA_00686	CDS	1071				hypothetical protein
NCACPHNA_00687	CDS	768	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NCACPHNA_00688	CDS	762	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NCACPHNA_00689	CDS	906	benM_1			HTH-type transcriptional regulator BenM
NCACPHNA_00690	CDS	645				hypothetical protein
NCACPHNA_00691	CDS	780	yfcA		COG0730	putative membrane transporter protein YfcA
NCACPHNA_00692	CDS	837	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
NCACPHNA_00693	CDS	1689				hypothetical protein
NCACPHNA_00694	CDS	813	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NCACPHNA_00695	CDS	1503	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
NCACPHNA_00696	CDS	1356	adiC		COG0531	Arginine/agmatine antiporter
NCACPHNA_00697	CDS	2256	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
NCACPHNA_00698	CDS	390				hypothetical protein
NCACPHNA_00699	CDS	765	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
NCACPHNA_00700	CDS	1212	xerC_1			Tyrosine recombinase XerC
NCACPHNA_00701	CDS	1626				hypothetical protein
NCACPHNA_00702	CDS	2079				hypothetical protein
NCACPHNA_00703	CDS	1266				hypothetical protein
NCACPHNA_00704	CDS	885	chrB1			Protein ChrB
NCACPHNA_00705	CDS	1365	srpC_1		COG2059	putative chromate transport protein
NCACPHNA_00706	CDS	1131				hypothetical protein
NCACPHNA_00707	CDS	294	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
NCACPHNA_00708	CDS	351				hypothetical protein
NCACPHNA_00709	CDS	666				hypothetical protein
NCACPHNA_00710	CDS	690				hypothetical protein
NCACPHNA_00711	CDS	1080				hypothetical protein
NCACPHNA_00712	CDS	891				hypothetical protein
NCACPHNA_00713	CDS	420				hypothetical protein
NCACPHNA_00714	CDS	762				hypothetical protein
NCACPHNA_00715	CDS	222				hypothetical protein
NCACPHNA_00716	CDS	1647				hypothetical protein
NCACPHNA_00717	CDS	777				hypothetical protein
NCACPHNA_00718	CDS	597				hypothetical protein
NCACPHNA_00719	CDS	315				hypothetical protein
NCACPHNA_00720	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
NCACPHNA_00721	CDS	762				hypothetical protein
NCACPHNA_00722	CDS	777	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
